195,"Member-Collection(e2,e1)","The city is a <e1> treasure trove </e1> of terrific <e2> libraries </e2> , interesting museums , and wonderful Victorian architecture complemented by the incomparable work of Scotland 's greatest architect , Charles Rennie Mackintosh .", Look at en.wikipedia.org/wiki/Treasure_trove -- it is a collection.
196,"Component-Whole(e1,e2)",We leave the <e1> bail </e1> of the <e2> reel </e2> open and place your the rod in a double mounted set up as shown on the facing page .,
197,"Entity-Origin(e1,e2)",The Mapungubwe Collection at the University of Pretoria features remarkable <e1> works </e1> from the largely forgotten <e2> kingdom </e2> of Mapungubwe that flourished near the confluence of the Limpopo and Shashe Rivers between 1000 and 1300 AD .,
198,"Cause-Effect(e2,e1)","Also , in the midst of the <e1> confusion </e1> caused by the <e2> coup </e2> , the issuing of militant posters was a way for artists and organizations to declare their active engagement against the rebellion .",
199,"Product-Producer(e1,e2)",The title is taken from an 1813 <e1> book </e1> by a Virginia <e2> planter </e2> and senator named John Taylor ., (a) is satisfied
200,"Member-Collection(e2,e1)","In the same way , a <e1> society </e1> is built up of many <e2> individuals </e2> .",
201,"Instrument-Agency(e2,e1)",The <e1> scientist </e1> approached the big cat with a <e2> notepad </e2> and a pencil in her hands .,
202,"Entity-Origin(e1,e2)",The bottom <e1> photo </e1> is from the New York public <e2> library </e2> .,
203,"Cause-Effect(e1,e2)",The <e1> accident </e1> caused a major traffic <e2> snarl </e2> on the arterial road .,
204,Other,Two plane crash survivors have paid a special visit to the Hutt Hospital <e1> surgeon </e1> whose <e2> team </e2> helped to re-build their shattered faces eight years ago .,The team is not a collection of surgeons.
205,"Content-Container(e1,e2)",The <e1> dress </e1> was in a <e2> trunk </e2> dated summer of 1938 along with several other dresses from this same period ., prototypical example
206,"Cause-Effect(e2,e1)","The various forms of idealistic , materialistic and agnostic philosophies are subject to the <e1> tension </e1> caused by the indicated <e2> situation </e2> .",
207,"Member-Collection(e1,e2)","From him , Cain learns that Alexis had survived his suicide and became the <e1> leader </e1> of that <e2> organization </e2> , renaming it Delilah .",
208,"Product-Producer(e2,e1)","James Hagler , Venice 's <e1> director </e1> of historical resources , has completed a picture <e2> book </e2> of the area 's buildings .", (a) is satisfied
209,"Entity-Destination(e1,e2)",A program has fetched <e1> data </e1> into host variable <e2> arrays </e2> .,
210,"Entity-Destination(e1,e2)","Recently , only insignificant <e1> things </e1> arrive to <e2> theatres </e2> .",
211,Other,Tissue damage and <e1> electrode </e1> <e2> corrosion </e2> are both associatcd with high charge density stimulation .,
212,"Component-Whole(e2,e1)",Two of Walters 's fingers are inside the <e1> koala </e1> 's <e2> pouch </e2> .,
213,"Member-Collection(e2,e1)","In a former residence , your writer had an atrium containing a <e1> duel </e1> of doves <e2> moles </e2> numbering 22 .",
214,"Component-Whole(e2,e1)","To stand up to the wind , <e1> umbrella </e1> <e2> frames </e2> are strong yet flexible .",
215,"Cause-Effect(e2,e1)",<e1> Contractions </e1> of the diaphragm are caused by stimulation of the vagus nerve either by the brain or by <e2> irritation </e2> anywhere along the length of the nerve .,
216,"Entity-Origin(e1,e2)",A 15 minute <e1> plane </e1> drive from <e2> runway </e2> to terminal is uncommon .,
217,"Entity-Origin(e1,e2)",The geometric <e1> skeleton </e1> is derived from a static <e2> object </e2> using an implicit 'directions ' method .,
218,"Product-Producer(e2,e1)",The <e1> filmmakers </e1> dug a large <e2> hole </e2> in the ground for the scene where the Narnians cause the pillars supporting the growth near Aslan 's How to collapse on the Telmarines ., (a) is satisfied
219,"Message-Topic(e1,e2)",It is a monthly <e1> report </e1> providing <e2> opinion </e2> and advice on current United States government contract issues .,
220,"Instrument-Agency(e2,e1)","<e1> Governments </e1> , frightened of losing votes , resolved the crisis through <e2> subsidization </e2> .",
221,Other,"For Christmas , Daniel gave Kelly a Tiffany bracelet , and for Valentine 's Day he bought a <e1> diamond </e1> <e2> necklace </e2> .",
222,"Member-Collection(e2,e1)","We also passed a <e1> wake </e1> of turkey <e2> buzzards </e2> , and I was again glad to not be driving , because my car and I both have shaky nerves still , from the Great Turkey Buzzard Incident of '08 .",
223,"Cause-Effect(e2,e1)",Plantar <e1> warts </e1> are caused by a <e2> virus </e2> that infects the outer layer of skin on the soles of the feet .,
224,Other,The <e1> sensor </e1> was manufactured in a cost effective thin film <e2> process </e2> .,
225,Other,"The putative left , we see , is just as eager as the nominal right to brand crime and violence with any hint of political motivation as terrorism , and therefore to remove it from the ordinary processes of criminal law and sanction , which are already quite draconian in these United States , and to animate parallel systems of harsher surveillance and punishment for the political <e1> compeers </e1> of such <e2> criminals </e2> .", Compeer = peer (more or less). Not a set.
226,"Component-Whole(e2,e1)","The <e1> list </e1> of the 10 Most Beautiful Women posted on the official Web site of the 2009 Australian Open was filled with sleek , thin <e2> images </e2> .",
227,"Component-Whole(e1,e2)",The <e1> rope </e1> of the <e2> prayer-bell </e2> was there in a perfect state and coiled up .,
228,"Instrument-Agency(e2,e1)",One man pours on a liquid while the other <e1> man </e1> stirs the mixture with a wooden <e2> paddle </e2> or spatula .,
229,"Member-Collection(e2,e1)","Besides , the Chinese case also challenges some ideas of RSS theory , including the concept of <e1> alliance </e1> of different social <e2> classes </e2> and the role of working class in democratization .",
230,"Entity-Destination(e1,e2)","As the US and Colombian military put pressure on drug traffickers , <e1> operations </e1> are migrating into <e2> nearby countries </e2> .",
231,"Content-Container(e1,e2)",A conical <e1> cover </e1> preserved in a <e2> ewer </e2> in Athens accords extremely well with the form of these vessels .," prototypical example, the ewer has the cover in it"
232,"Component-Whole(e2,e1)",The front of the boring <e1> machine </e1> contains tungsten-tipped <e2> picks </e2> that workers guide with the use of laser projections on video screens .,
233,"Entity-Destination(e1,e2)",They incorporated the <e1> immigrant flows </e1> into <e2> microsimulation </e2> .,
234,"Entity-Origin(e1,e2)",I have always felt so relieved that Roy and the <e1> boys </e1> had left the <e2> creek </e2> .,
235,"Message-Topic(e1,e2)",The first <e1> report </e1> analyses the adaptation <e2> strategies </e2> of the EU member states .,
236,"Product-Producer(e1,e2)",Cook 's discoveries prepared the way for establishment of a new penal <e1> colony </e1> by the colonial <e2> power </e2> ., we consider power as government
237,Other,This process passes on a health <e1> gene </e1> to the next <e2> generation </e2> ., violates c.3
238,"Instrument-Agency(e1,e2)",A <e1> telescope </e1> assists the <e2> eye </e2> chiefly in two ways ., we consider the eye as an actor.
239,"Entity-Destination(e1,e2)",The <e1> boy </e1> accidentally went into the girl 's <e2> bathroom </e2> .,
240,"Content-Container(e1,e2)",The <e1> document </e1> is stored in the proper <e2> folder </e2> as a text ., prototypical example.
241,"Message-Topic(e1,e2)","Unfortunately , they just had brief mentions and more <e1> pages </e1> were spent describing the clubs <e2> scene </e2> .",
242,Other,The map to the left shows a snapshot of <e1> weather </e1> <e2> conditions </e2> in selected towns across Italy .,
243,"Member-Collection(e2,e1)",I reflected on this while passing a <e1> passel </e1> of <e2> pigeons </e2> parading on a Loop sidewalk the other day .,
244,Other,The retailers poured <e1> resources </e1> into promoting low-alcohol <e2> wine </e2> .," resources go to promoting, not to wine="
245,"Content-Container(e1,e2)","Fiscus was the treasury of the Roman emperor , so-called because the <e1> money </e1> was stored in <e2> baskets </e2> .", prototypical example; no movement
246,"Entity-Destination(e1,e2)",Hundreds of toxic <e1> chemicals </e1> were released into the <e2> atmosphere </e2> .,
247,Other,"The final <e1> part </e1> of the court is completed by the <e2> chapel </e2> , begun by Mary I in 1554 in memory of her father .", part is not a producer
248,"Content-Container(e1,e2)",<e1> Mobile </e1> lost in the ocean was found in a cod <e2> belly </e2> ., the mobile was contained in the belly of the cod (2) is satisfied
249,"Message-Topic(e1,e2)",The <e1> flyer </e1> advertised a two-week <e2> workshop </e2> being conducted at the university this summer .,
250,Other,The <e1> hotel </e1> arose from the <e2> reconstruction </e2> of historical building .,
251,"Message-Topic(e1,e2)","This revised <e1> edition </e1> incorporates new research <e2> findings </e2> and advances in the treatment of genetic disorders , including gene-directed therapies ."," Edition = a book, presumably. About findings."
252,"Member-Collection(e1,e2)","<e1> Fish </e1> swim in a <e2> shoal </e2> , but they fall one by one .",
253,"Entity-Destination(e1,e2)",All <e1> bookmarks </e1> have been exported to a single <e2> file </e2> .,
254,"Instrument-Agency(e2,e1)",The <e1> team </e1> used the newly-developed <e2> nanoparticle </e2> to build therapies for treating individuals with cardiovascular disease .,
255,"Message-Topic(e2,e1)",Tobia made a stunning <e1> revelation </e1> in a <e2> phone call </e2> in September 2002 .,
256,"Member-Collection(e2,e1)",It was also home to a bale of snapping turtles and a <e1> siege </e1> of great blue <e2> herons </e2> .," Very specialied, as most funny names of animal groupings."
257,"Entity-Destination(e1,e2)","The <e1> indenter </e1> is pushed into the <e2> material </e2> , and both the load and displacement increase .",
258,"Entity-Destination(e1,e2)",The latest <e1> issue </e1> of Five Bells has been sent to poet union <e2> members </e2> .,
259,"Component-Whole(e2,e1)",<e1> Cruisers </e1> and large yachts have much more sophisticated <e2> fittings </e2> that that require more skills .,
260,"Instrument-Agency(e2,e1)",The <e1> accused </e1> killed the victim with a <e2> kirpan </e2> and separated the head from the body and threw it in a canal near Nabha .,
261,"Member-Collection(e2,e1)",There are enough gills there to serve the oxygen demands of an entire <e1> shiver </e1> of whale <e2> sharks </e2> .,
262,"Entity-Destination(e1,e2)",The inhabitants send messages to each other by placing the message in a capsule and placing the <e1> capsule </e1> in a message <e2> tube </e2> .,
263,"Component-Whole(e2,e1)",The finished <e1> doll </e1> was made with <e2> stockings </e2> for the face and a baby sock for the body .,
264,"Message-Topic(e1,e2)",It is the document repository of extremely valuable archival <e1> documents </e1> illustrating the <e2> history </e2> of the Spanish Empire .,
265,Other,"This `` all around immature nice guy '' is , above all , a <e1> choreographer </e1> , having devised the <e2> moves </e2> to the film adaptation of Hairspray .",
266,Other,"The <e1> state </e1> has assembled a $ 230 million incentive <e2> package </e2> to lure the project , which could mean as many as 9000 jobs ."," this is not a product-producer, the package is not a concrete object."
